name,type,version,affectedByUniqueSmellId
antlr.Tool,class,3.1.3,567
antlr.Tool,class,3.3,634
antlr.Tool,class,3.5,582
antlr.Tool,class,2.7.7,15
antlr.Tool,class,3.4,569
antlr.Tool,class,2.7.3,51
antlr.Tool,class,3.5,483
antlr.Tool,class,2.7.3,57
antlr.Tool,class,3.1.3,512
antlr.Tool,class,3.2,589
antlr.Tool,class,2.7.4,56
antlr.Tool,class,3.2,668
antlr.Tool,class,3.5,721
antlr.Tool,class,3.1,279
antlr.Tool,class,3.4,626
antlr.Tool,class,3.1,261
antlr.Tool,class,3.4,703
antlr.Tool,class,2.7.7,77
antlr.Tool,class,2.7.3,21
antlr.Tool,class,2.7.3,36
antlr.Tool,class,2.7.2,11
antlr.Tool,class,2.7.5,32
antlr.Tool,class,3.4,582
antlr.Tool,class,2.7.7,38
antlr.Tool,class,2.7.4,51
antlr.Tool,class,2.7.4,66
antlr.Tool,class,3.4,793
antlr.Tool,class,3.5,718
antlr.Tool,class,3.1,225
antlr.Tool,class,2.7.6,36
antlr.Tool,class,3.4,596
antlr.Tool,class,2.7.7,47
antlr.Tool,class,2.7.5,63
antlr.Tool,class,3.1.3,537
antlr.Tool,class,3.2,681
antlr.Tool,class,3.5,486
antlr.Tool,class,2.7.3,63
antlr.Tool,class,3.1.1,315
antlr.Tool,class,3.4,677
antlr.Tool,class,3.5,494
antlr.Tool,class,2.7.4,53
antlr.Tool,class,2.7.4,28
antlr.Tool,class,3.1.1,334
antlr.BaseAST,class,2.6.0,4
antlr.BaseAST,class,2.7.0,7
antlr.BaseAST,class,2.7.0,4
antlr.BaseAST,class,2.7.1,4
antlr.ASTFactory,class,2.7.0,5
antlr.ASTFactory,class,2.7.1,4
antlr.ASTFactory,class,2.7.0,7
antlr.ASTFactory,class,2.7.0,4
antlr.ASTFactory,class,2.6.0,4
antlr.ASTFactory,class,2.7.1,5
org.antlr.grammar.v3.ANTLRTreePrinter,class,3.4,809
org.antlr.grammar.v3.ANTLRTreePrinter,class,3.4,810
org.antlr.grammar.v3.ANTLRTreePrinter,class,3.5,810
org.antlr.grammar.v3.ANTLRTreePrinter,class,3.5,1015
org.antlr.grammar.v3.ANTLRTreePrinter,class,3.5,185
org.antlr.grammar.v3.ANTLRTreePrinter,class,3.4,811
org.antlr.grammar.v3.ANTLRTreePrinter,class,3.5,205
org.antlr.grammar.v3.ANTLRTreePrinter,class,3.4,185
org.antlr.grammar.v3.ANTLRTreePrinter,class,3.5,1016
org.antlr.grammar.v3.ANTLRTreePrinter,class,3.4,205
org.antlr.grammar.v3.LeftRecursiveRuleWalker,class,3.4,893
org.antlr.grammar.v3.LeftRecursiveRuleWalker,class,3.5,890
org.antlr.grammar.v3.LeftRecursiveRuleWalker,class,3.4,890
org.antlr.grammar.v3.LeftRecursiveRuleWalker,class,3.5,993
org.antlr.grammar.v3.LeftRecursiveRuleWalker,class,3.5,185
org.antlr.grammar.v3.LeftRecursiveRuleWalker,class,3.4,185
org.antlr.grammar.v3.ANTLRParser,class,3.4,876
org.antlr.grammar.v3.ANTLRParser,class,3.4,185
org.antlr.grammar.v3.ANTLRParser,class,3.5,1000
org.antlr.grammar.v3.ANTLRParser,class,3.4,205
org.antlr.grammar.v3.ANTLRParser,class,3.4,919
org.antlr.grammar.v3.ANTLRParser,class,3.5,171
org.antlr.grammar.v3.ANTLRParser,class,3.5,996
org.antlr.grammar.v3.ANTLRParser,class,3.4,874
org.antlr.grammar.v3.ANTLRParser,class,3.5,185
org.antlr.grammar.v3.ANTLRParser,class,3.5,999
org.antlr.grammar.v3.ANTLRParser,class,3.5,205
org.antlr.grammar.v3.ANTLRParser,class,3.4,872
antlr.MismatchedTokenException,class,2.7.0,6
antlr.MismatchedTokenException,class,2.7.0,7
antlr.MismatchedTokenException,class,2.7.0,8
antlr.RecognitionException,class,2.7.0,7
antlr.RecognitionException,class,2.7.0,8
org.antlr.grammar.v3.TreeToNFAConverter,class,3.4,812
org.antlr.grammar.v3.TreeToNFAConverter,class,3.5,943
org.antlr.grammar.v3.TreeToNFAConverter,class,3.4,205
org.antlr.grammar.v3.TreeToNFAConverter,class,3.5,185
org.antlr.grammar.v3.TreeToNFAConverter,class,3.5,205
org.antlr.grammar.v3.TreeToNFAConverter,class,3.5,952
org.antlr.grammar.v3.TreeToNFAConverter,class,3.4,773
org.antlr.grammar.v3.TreeToNFAConverter,class,3.5,773
org.antlr.grammar.v3.TreeToNFAConverter,class,3.4,185
org.antlr.grammar.v3.TreeToNFAConverter,class,3.4,171
org.antlr.grammar.v3.TreeToNFAConverter,class,3.5,171
antlr.FileCopyException,class,2.7.0,7
org.antlr.grammar.v3.ANTLRLexer,class,3.4,880
org.antlr.grammar.v3.ANTLRLexer,class,3.5,880
org.antlr.grammar.v3.ANTLRLexer,class,3.4,878
org.antlr.grammar.v3.ANTLRLexer,class,3.4,205
org.antlr.grammar.v3.ANTLRLexer,class,3.5,171
org.antlr.grammar.v3.ANTLRLexer,class,3.5,185
org.antlr.grammar.v3.ANTLRLexer,class,3.4,185
org.antlr.grammar.v3.ANTLRLexer,class,3.4,879
org.antlr.grammar.v3.ANTLRLexer,class,3.5,205
org.antlr.grammar.v3.AssignTokenTypesWalker,class,3.5,185
org.antlr.grammar.v3.AssignTokenTypesWalker,class,3.5,925
org.antlr.grammar.v3.AssignTokenTypesWalker,class,3.4,864
org.antlr.grammar.v3.AssignTokenTypesWalker,class,3.5,864
org.antlr.grammar.v3.AssignTokenTypesWalker,class,3.4,868
org.antlr.grammar.v3.AssignTokenTypesWalker,class,3.5,205
org.antlr.grammar.v3.AssignTokenTypesWalker,class,3.4,861
org.antlr.grammar.v3.AssignTokenTypesWalker,class,3.4,185
org.antlr.grammar.v3.AssignTokenTypesWalker,class,3.5,961
org.antlr.grammar.v3.AssignTokenTypesWalker,class,3.4,707
org.antlr.grammar.v3.AssignTokenTypesWalker,class,3.5,707
org.antlr.grammar.v3.AssignTokenTypesWalker,class,3.4,205
org.antlr.grammar.v3.AssignTokenTypesWalker,class,3.4,866
org.antlr.grammar.v3.AssignTokenTypesWalker,class,3.5,866
antlr.collections.impl.BitSet,class,2.7.0,7
antlr.NoViableAltException,class,2.7.0,7
antlr.TokenBuffer,class,2.7.0,7
org.stringtemplate.v4.STGroupFile,class,3.4,819
org.stringtemplate.v4.STGroupFile,class,3.5,819
org.stringtemplate.v4.STGroupFile,class,3.5,185
org.stringtemplate.v4.STGroupFile,class,4.0,819
org.stringtemplate.v4.STGroupFile,class,3.5,826
org.stringtemplate.v4.STGroupFile,class,3.4,826
org.stringtemplate.v4.STGroupFile,class,3.4,185
org.stringtemplate.v4.STGroupFile,class,4.0,1170
antlr.MismatchedCharException,class,3.4,522
antlr.MismatchedCharException,class,2.7.5,2
antlr.MismatchedCharException,class,2.7.1,2
antlr.MismatchedCharException,class,2.7.7,2
antlr.MismatchedCharException,class,3.1.3,522
antlr.MismatchedCharException,class,2.7.2,2
antlr.MismatchedCharException,class,2.7.3,2
antlr.MismatchedCharException,class,2.7.0,2
antlr.MismatchedCharException,class,3.1,296
antlr.MismatchedCharException,class,3.1.1,296
antlr.MismatchedCharException,class,2.7.6,2
antlr.MismatchedCharException,class,2.7.4,2
antlr.MismatchedCharException,class,3.5,522
antlr.MismatchedCharException,class,3.3,522
antlr.MismatchedCharException,class,3.2,522
org.antlr.codegen.Python3Target,class,3.5,205
org.stringtemplate.v4.gui.JTreeScopeStackModel,class,3.5,808
org.stringtemplate.v4.gui.JTreeScopeStackModel,class,4.0,808
org.stringtemplate.v4.gui.JTreeScopeStackModel,class,3.4,808
org.antlr.grammar.v3.CodeGenTreeWalker$DFA46,class,3.4,855
antlr.FileLineFormatter,class,2.7.7,9
antlr.FileLineFormatter,class,3.1.3,578
antlr.FileLineFormatter,class,3.2,578
antlr.FileLineFormatter,class,2.7.6,9
antlr.FileLineFormatter,class,3.3,578
antlr.FileLineFormatter,class,3.4,578
antlr.FileLineFormatter,class,3.1,309
antlr.FileLineFormatter,class,3.5,578
antlr.FileLineFormatter,class,2.7.1,9
antlr.FileLineFormatter,class,2.7.4,9
antlr.FileLineFormatter,class,2.7.5,9
antlr.FileLineFormatter,class,3.1.1,309
antlr.FileLineFormatter,class,2.7.3,9
antlr.FileLineFormatter,class,2.7.2,9
antlr.DefaultFileLineFormatter,class,2.7.1,9
antlr.DefaultFileLineFormatter,class,2.7.3,9
antlr.DefaultFileLineFormatter,class,3.1,309
antlr.DefaultFileLineFormatter,class,3.5,578
antlr.DefaultFileLineFormatter,class,2.7.7,9
antlr.DefaultFileLineFormatter,class,3.1.1,309
antlr.DefaultFileLineFormatter,class,3.2,578
antlr.DefaultFileLineFormatter,class,2.7.6,9
antlr.DefaultFileLineFormatter,class,3.3,578
antlr.DefaultFileLineFormatter,class,2.7.2,9
antlr.DefaultFileLineFormatter,class,3.1.3,578
antlr.DefaultFileLineFormatter,class,3.4,578
antlr.DefaultFileLineFormatter,class,2.7.4,9
antlr.DefaultFileLineFormatter,class,2.7.5,9
antlr.preprocessor.Hierarchy,class,3.5,616
antlr.preprocessor.Hierarchy,class,3.2,616
antlr.preprocessor.Hierarchy,class,2.7.2,22
antlr.preprocessor.Hierarchy,class,2.7.3,29
antlr.preprocessor.Hierarchy,class,3.1.1,304
antlr.preprocessor.Hierarchy,class,3.1.3,616
antlr.preprocessor.Hierarchy,class,3.4,513
antlr.preprocessor.Hierarchy,class,3.1,208
antlr.preprocessor.Hierarchy,class,2.7.2,21
antlr.preprocessor.Hierarchy,class,3.4,518
antlr.preprocessor.Hierarchy,class,3.4,563
antlr.preprocessor.Hierarchy,class,3.5,518
antlr.preprocessor.Hierarchy,class,3.1,293
antlr.preprocessor.Hierarchy,class,3.2,513
antlr.preprocessor.Hierarchy,class,3.2,518
antlr.preprocessor.Hierarchy,class,2.7.4,25
antlr.preprocessor.Hierarchy,class,2.7.4,21
antlr.preprocessor.Hierarchy,class,3.1,206
antlr.preprocessor.Hierarchy,class,3.2,563
antlr.preprocessor.Hierarchy,class,3.4,502
antlr.preprocessor.Hierarchy,class,2.7.2,32
antlr.preprocessor.Hierarchy,class,2.7.2,18
antlr.preprocessor.Hierarchy,class,3.4,512
antlr.preprocessor.Hierarchy,class,2.7.3,18
antlr.preprocessor.Hierarchy,class,2.7.6,84
antlr.preprocessor.Hierarchy,class,3.1.1,208
antlr.preprocessor.Hierarchy,class,3.1.3,518
antlr.preprocessor.Hierarchy,class,2.7.7,18
antlr.preprocessor.Hierarchy,class,3.3,563
antlr.preprocessor.Hierarchy,class,2.7.4,32
antlr.preprocessor.Hierarchy,class,2.7.6,21
antlr.preprocessor.Hierarchy,class,3.1.1,293
antlr.preprocessor.Hierarchy,class,3.5,563
antlr.preprocessor.Hierarchy,class,3.4,616
antlr.preprocessor.Hierarchy,class,3.2,512
antlr.preprocessor.Hierarchy,class,3.1.3,513
antlr.preprocessor.Hierarchy,class,3.3,513
antlr.preprocessor.Hierarchy,class,3.1,203
antlr.preprocessor.Hierarchy,class,2.7.5,18
antlr.preprocessor.Hierarchy,class,3.3,518
antlr.preprocessor.Hierarchy,class,2.7.2,29
antlr.preprocessor.Hierarchy,class,2.7.2,25
antlr.preprocessor.Hierarchy,class,2.7.4,18
antlr.preprocessor.Hierarchy,class,3.3,616
antlr.preprocessor.Hierarchy,class,2.7.5,21
antlr.preprocessor.Hierarchy,class,2.7.6,22
antlr.preprocessor.Hierarchy,class,3.1.1,206
antlr.preprocessor.Hierarchy,class,3.5,512
antlr.preprocessor.Hierarchy,class,3.3,502
antlr.preprocessor.Hierarchy,class,2.7.7,84
antlr.preprocessor.Hierarchy,class,3.1,304
antlr.preprocessor.Hierarchy,class,3.1,302
antlr.preprocessor.Hierarchy,class,2.7.5,25
antlr.preprocessor.Hierarchy,class,2.7.6,18
antlr.preprocessor.Hierarchy,class,3.1.3,512
antlr.preprocessor.Hierarchy,class,2.7.5,29
antlr.preprocessor.Hierarchy,class,2.7.3,32
antlr.preprocessor.Hierarchy,class,3.2,502
antlr.preprocessor.Hierarchy,class,2.7.3,21
antlr.preprocessor.Hierarchy,class,3.1.1,203
antlr.preprocessor.Hierarchy,class,2.7.5,32
antlr.preprocessor.Hierarchy,class,2.7.7,21
antlr.preprocessor.Hierarchy,class,2.7.4,29
antlr.preprocessor.Hierarchy,class,3.1.3,502
antlr.preprocessor.Hierarchy,class,3.1.3,563
antlr.preprocessor.Hierarchy,class,2.7.3,22
antlr.preprocessor.Hierarchy,class,3.1.1,302
antlr.preprocessor.Hierarchy,class,3.5,502
antlr.preprocessor.Hierarchy,class,3.3,512
antlr.preprocessor.Hierarchy,class,2.7.7,22
antlr.preprocessor.Hierarchy,class,3.5,513
antlr.preprocessor.Hierarchy,class,2.7.4,22
antlr.preprocessor.Hierarchy,class,2.7.3,25
antlr.preprocessor.Hierarchy,class,2.7.5,22
antlr.preprocessor.Tool,class,3.5,616
antlr.preprocessor.Tool,class,3.1.3,616
antlr.preprocessor.Tool,class,3.4,518
antlr.preprocessor.Tool,class,3.5,494
antlr.preprocessor.Tool,class,3.3,494
antlr.preprocessor.Tool,class,3.1.3,494
antlr.preprocessor.Tool,class,3.1,293
antlr.preprocessor.Tool,class,2.7.6,77
antlr.preprocessor.Tool,class,2.7.2,21
antlr.preprocessor.Tool,class,2.7.4,25
antlr.preprocessor.Tool,class,2.7.4,21
antlr.preprocessor.Tool,class,3.2,616
antlr.preprocessor.Tool,class,3.4,502
antlr.preprocessor.Tool,class,3.1,206
antlr.preprocessor.Tool,class,3.2,494
antlr.preprocessor.Tool,class,3.2,518
antlr.preprocessor.Tool,class,3.4,512
antlr.preprocessor.Tool,class,3.5,518
antlr.preprocessor.Tool,class,2.7.2,32
antlr.preprocessor.Tool,class,3.1.3,518
antlr.preprocessor.Tool,class,2.7.4,32
antlr.preprocessor.Tool,class,3.1.1,293
antlr.preprocessor.Tool,class,2.7.6,21
antlr.preprocessor.Tool,class,2.7.5,11
antlr.preprocessor.Tool,class,3.4,616
antlr.preprocessor.Tool,class,3.2,512
antlr.preprocessor.Tool,class,3.1,203
antlr.preprocessor.Tool,class,3.1.1,206
antlr.preprocessor.Tool,class,3.3,518
antlr.preprocessor.Tool,class,3.1.1,285
antlr.preprocessor.Tool,class,2.7.6,11
antlr.preprocessor.Tool,class,3.3,616
antlr.preprocessor.Tool,class,3.1.3,512
antlr.preprocessor.Tool,class,2.7.5,21
antlr.preprocessor.Tool,class,3.3,502
antlr.preprocessor.Tool,class,3.5,512
antlr.preprocessor.Tool,class,3.1,302
antlr.preprocessor.Tool,class,3.1,285
antlr.preprocessor.Tool,class,2.7.2,29
antlr.preprocessor.Tool,class,2.7.3,11
antlr.preprocessor.Tool,class,2.7.3,32
antlr.preprocessor.Tool,class,2.7.5,29
antlr.preprocessor.Tool,class,2.7.3,21
antlr.preprocessor.Tool,class,2.7.2,25
antlr.preprocessor.Tool,class,3.2,502
antlr.preprocessor.Tool,class,2.7.5,25
antlr.preprocessor.Tool,class,2.7.7,77
antlr.preprocessor.Tool,class,3.1.1,203
antlr.preprocessor.Tool,class,2.7.7,11
antlr.preprocessor.Tool,class,2.7.2,11
antlr.preprocessor.Tool,class,2.7.5,32
antlr.preprocessor.Tool,class,2.7.4,29
antlr.preprocessor.Tool,class,3.1.3,502
antlr.preprocessor.Tool,class,3.1.1,302
antlr.preprocessor.Tool,class,2.7.7,21
antlr.preprocessor.Tool,class,3.5,502
antlr.preprocessor.Tool,class,3.4,494
antlr.preprocessor.Tool,class,3.3,512
antlr.preprocessor.Tool,class,2.7.3,29
antlr.preprocessor.Tool,class,2.7.3,25
antlr.preprocessor.Tool,class,2.7.4,11
org.antlr.v4.analysis,package,4.0,1031
org.antlr.v4.analysis,package,4.0,1124
org.antlr.v4.analysis,package,4.0,1053
org.antlr.v4.analysis,package,4.0,1114
org.antlr.v4.analysis,package,4.0,1134
org.antlr.v4.analysis,package,4.0,1049
org.antlr.v4.analysis,package,4.0,1050
org.antlr.v4.analysis,package,4.0,1040
org.antlr.v4.analysis,package,4.0,1139
org.antlr.v4.analysis,package,4.0,1135
org.antlr.v4.analysis,package,4.0,1126
org.antlr.v4.analysis,package,4.0,1133
org.antlr.v4.analysis,package,4.0,1025
org.antlr.v4.analysis,package,4.0,1107
org.antlr.v4.analysis,package,4.0,1038
org.antlr.v4.analysis,package,4.0,1120
org.antlr.v4.analysis,package,4.0,1142
org.antlr.v4.analysis,package,4.0,1138
org.antlr.codegen.JavaTarget,class,3.5,205
org.antlr.codegen.JavaTarget,class,3.4,205
antlr.preprocessor.Grammar,class,2.7.5,22
antlr.preprocessor.Grammar,class,3.5,616
antlr.preprocessor.Grammar,class,2.7.4,22
antlr.preprocessor.Grammar,class,2.7.2,22
antlr.preprocessor.Grammar,class,3.1.3,616
antlr.preprocessor.Grammar,class,3.5,518
antlr.preprocessor.Grammar,class,3.1,208
antlr.preprocessor.Grammar,class,3.4,513
antlr.preprocessor.Grammar,class,3.2,616
antlr.preprocessor.Grammar,class,3.4,563
antlr.preprocessor.Grammar,class,3.1,293
antlr.preprocessor.Grammar,class,2.7.4,25
antlr.preprocessor.Grammar,class,3.2,518
antlr.preprocessor.Grammar,class,2.7.4,21
antlr.preprocessor.Grammar,class,3.4,518
antlr.preprocessor.Grammar,class,3.2,563
antlr.preprocessor.Grammar,class,2.7.6,84
antlr.preprocessor.Grammar,class,3.1.1,208
antlr.preprocessor.Grammar,class,3.2,513
antlr.preprocessor.Grammar,class,2.7.3,18
antlr.preprocessor.Grammar,class,2.7.2,18
antlr.preprocessor.Grammar,class,3.1.3,518
antlr.preprocessor.Grammar,class,2.7.2,21
antlr.preprocessor.Grammar,class,2.7.7,18
antlr.preprocessor.Grammar,class,3.3,563
antlr.preprocessor.Grammar,class,3.3,513
antlr.preprocessor.Grammar,class,3.1.1,293
antlr.preprocessor.Grammar,class,2.7.6,22
antlr.preprocessor.Grammar,class,3.5,563
antlr.preprocessor.Grammar,class,3.4,616
antlr.preprocessor.Grammar,class,3.1.3,513
antlr.preprocessor.Grammar,class,3.1,304
antlr.preprocessor.Grammar,class,3.3,518
antlr.preprocessor.Grammar,class,2.7.5,18
antlr.preprocessor.Grammar,class,3.3,616
antlr.preprocessor.Grammar,class,2.7.4,18
antlr.preprocessor.Grammar,class,2.7.6,18
antlr.preprocessor.Grammar,class,2.7.5,21
antlr.preprocessor.Grammar,class,3.1,302
antlr.preprocessor.Grammar,class,2.7.7,84
antlr.preprocessor.Grammar,class,3.1.3,563
antlr.preprocessor.Grammar,class,2.7.5,25
antlr.preprocessor.Grammar,class,2.7.3,21
antlr.preprocessor.Grammar,class,2.7.2,25
antlr.preprocessor.Grammar,class,3.1.1,302
antlr.preprocessor.Grammar,class,2.7.3,22
antlr.preprocessor.Grammar,class,2.7.7,22
antlr.preprocessor.Grammar,class,3.1.1,304
antlr.preprocessor.Grammar,class,3.5,513
antlr.preprocessor.Grammar,class,2.7.3,25
org.antlr.v4.semantics,package,4.0,1144
org.antlr.v4.semantics,package,4.0,1049
org.antlr.v4.semantics,package,4.0,1031
org.antlr.v4.semantics,package,4.0,1120
org.antlr.v4.semantics,package,4.0,1139
org.antlr.v4.semantics,package,4.0,1134
org.antlr.v4.semantics,package,4.0,1053
org.antlr.v4.semantics,package,4.0,1114
org.antlr.v4.semantics,package,4.0,1146
org.antlr.v4.semantics,package,4.0,1050
org.antlr.v4.semantics,package,4.0,1040
org.antlr.v4.semantics,package,4.0,1143
org.antlr.v4.semantics,package,4.0,1135
org.antlr.v4.semantics,package,4.0,1126
org.antlr.v4.semantics,package,4.0,1107
org.antlr.v4.semantics,package,4.0,1025
org.antlr.v4.semantics,package,4.0,1141
org.antlr.v4.semantics,package,4.0,1142
org.antlr.v4.semantics,package,4.0,1038
org.antlr.v4.semantics,package,4.0,1138
org.antlr.grammar.v3.ANTLRParser$rule_return,class,3.4,205
org.antlr.grammar.v3.ANTLRParser$rule_return,class,3.5,205
org.antlr.v4,package,4.0,1142
org.antlr.v4,package,4.0,1138
org.antlr.v4,package,4.0,1049
org.antlr.v4,package,4.0,1185
org.antlr.v4,package,4.0,1144
org.antlr.v4,package,4.0,1031
org.antlr.v4,package,4.0,1053
org.antlr.v4,package,4.0,1114
org.antlr.v4,package,4.0,1143
org.antlr.v4,package,4.0,1055
org.antlr.v4,package,4.0,1040
org.antlr.v4,package,4.0,1037
org.antlr.v4,package,4.0,1141
org.antlr.v4,package,4.0,1025
org.antlr.v4,package,4.0,1038
org.antlr.v4,package,4.0,1146
org.antlr.v4,package,4.0,1134
org.antlr.v4,package,4.0,1116
org.antlr.v4,package,4.0,1050
org.antlr.v4,package,4.0,1187
org.antlr.v4,package,4.0,1135
org.antlr.v4,package,4.0,1133
org.antlr.v4,package,4.0,1139
org.antlr.v4,package,4.0,1126
org.antlr.v4,package,4.0,1107
org.antlr.v4,package,4.0,1120
org.antlr.v4.runtime.atn.Transition$1,class,4.0,1074
org.antlr.v4.runtime.atn.Transition$1,class,4.0,1024
org.antlr.v4.runtime.atn.Transition$1,class,4.0,1065
org.antlr.v4.runtime.atn.Transition$1,class,4.0,1056
org.antlr.v4.runtime.atn.Transition$1,class,4.0,1086
org.antlr.v4.runtime.atn.Transition$1,class,4.0,1090
org.antlr.v4.runtime.atn.Transition$1,class,4.0,1123
org.antlr.v4.runtime.atn.Transition$1,class,4.0,1129
org.antlr.v4.runtime.atn.Transition$1,class,4.0,1169
org.antlr.v4.runtime.atn.Transition$1,class,4.0,1119
org.antlr.v4.runtime.atn.Transition$1,class,4.0,1125
org.antlr.v4.runtime.atn.Transition$1,class,4.0,1067
org.antlr.v4.runtime.atn.Transition$1,class,4.0,1166
org.antlr.v4.runtime.atn.Transition$1,class,4.0,1046
org.antlr.v4.runtime.atn.Transition$1,class,4.0,1121
org.antlr.v4.runtime.atn.Transition$1,class,4.0,1179
org.antlr.v4.runtime.atn.Transition$1,class,4.0,1080
org.antlr.v4.runtime.atn.Transition$1,class,4.0,1132
org.antlr.v4.runtime.atn.Transition$1,class,4.0,1188
org.antlr.v4.runtime.atn.Transition$1,class,4.0,1030
org.antlr.v4.runtime.atn.Transition$1,class,4.0,1171
org.antlr.v4.runtime.atn.Transition$1,class,4.0,1048
org.antlr.v4.runtime.atn.Transition$1,class,4.0,1131
org.antlr.v4.runtime.atn.Transition$1,class,4.0,1175
org.antlr.v4.runtime.atn.Transition$1,class,4.0,1130
org.antlr.v4.runtime.atn.Transition$1,class,4.0,1035
org.antlr.v4.runtime.atn.Transition$1,class,4.0,1099
org.antlr.v4.runtime.Parser,class,4.0,1024
org.antlr.v4.runtime.Parser,class,4.0,1064
org.antlr.v4.runtime.Parser,class,4.0,1026
org.antlr.v4.runtime.Parser,class,4.0,1127
org.antlr.v4.runtime.Parser,class,4.0,1022
org.antlr.v4.runtime.Parser,class,4.0,1032
org.antlr.v4.runtime.Parser,class,4.0,1086
org.antlr.v4.runtime.Parser,class,4.0,1090
org.antlr.v4.runtime.Parser,class,4.0,1123
org.antlr.v4.runtime.Parser,class,4.0,1039
org.antlr.v4.runtime.Parser,class,4.0,1021
org.antlr.v4.runtime.Parser,class,4.0,1052
org.antlr.v4.runtime.Parser,class,4.0,1088
org.antlr.v4.runtime.Parser,class,4.0,1051
org.antlr.v4.runtime.Parser,class,4.0,1129
org.antlr.v4.runtime.Parser,class,4.0,1169
org.antlr.v4.runtime.Parser,class,4.0,1147
org.antlr.v4.runtime.Parser,class,4.0,1119
org.antlr.v4.runtime.Parser,class,4.0,1125
org.antlr.v4.runtime.Parser,class,4.0,1166
org.antlr.v4.runtime.Parser,class,4.0,1028
org.antlr.v4.runtime.Parser,class,4.0,1121
org.antlr.v4.runtime.Parser,class,4.0,1054
org.antlr.v4.runtime.Parser,class,4.0,1080
org.antlr.v4.runtime.Parser,class,4.0,1179
org.antlr.v4.runtime.Parser,class,4.0,1093
org.antlr.v4.runtime.Parser,class,4.0,1188
org.antlr.v4.runtime.Parser,class,4.0,1113
org.antlr.v4.runtime.Parser,class,4.0,1132
org.antlr.v4.runtime.Parser,class,4.0,1105
org.antlr.v4.runtime.Parser,class,4.0,1046
org.antlr.v4.runtime.Parser,class,4.0,1030
org.antlr.v4.runtime.Parser,class,4.0,1171
org.antlr.v4.runtime.Parser,class,4.0,1175
org.antlr.v4.runtime.Parser,class,4.0,1048
org.antlr.v4.runtime.Parser,class,4.0,1060
org.antlr.v4.runtime.Parser,class,4.0,1130
org.antlr.v4.runtime.Parser,class,4.0,1131
org.antlr.v4.runtime.Parser,class,4.0,1099
org.antlr.v4.runtime.Parser,class,4.0,1035
org.antlr.v4.runtime.Parser,class,4.0,1043
antlr.Grammar,class,2.7.5,39
antlr.Grammar,class,3.1.1,308
antlr.Grammar,class,2.7.7,39
antlr.Grammar,class,2.7.6,28
antlr.Grammar,class,3.1.1,337
antlr.Grammar,class,3.1.3,569
antlr.Grammar,class,3.3,703
antlr.Grammar,class,2.7.4,37
antlr.Grammar,class,3.1.1,219
antlr.Grammar,class,2.7.3,40
antlr.Grammar,class,2.7.4,49
antlr.Grammar,class,3.1,282
antlr.Grammar,class,3.1.1,249
antlr.Grammar,class,3.2,622
antlr.Grammar,class,3.4,683
antlr.Grammar,class,3.1.3,508
antlr.Grammar,class,2.7.2,23
antlr.Grammar,class,3.5,644
antlr.Grammar,class,3.1.3,504
antlr.Grammar,class,2.7.6,39
antlr.Grammar,class,3.2,508
antlr.Grammar,class,3.5,634
antlr.Grammar,class,3.1,202
antlr.Grammar,class,2.7.3,48
antlr.Grammar,class,3.3,486
antlr.Grammar,class,3.1,204
antlr.Grammar,class,2.7.7,76
antlr.Grammar,class,3.3,483
antlr.Grammar,class,3.4,701
antlr.Grammar,class,3.3,504
antlr.Grammar,class,2.7.5,48
antlr.Grammar,class,3.2,697
antlr.Grammar,class,3.1,231
antlr.Grammar,class,2.7.4,63
antlr.Grammar,class,3.2,677
antlr.Grammar,class,2.7.4,46
antlr.Grammar,class,3.4,644
antlr.Grammar,class,3.2,701
antlr.Grammar,class,3.3,694
antlr.Grammar,class,3.1.1,341
antlr.Grammar,class,3.3,685
antlr.Grammar,class,2.7.3,60
antlr.Grammar,class,3.3,716
antlr.Grammar,class,3.2,693
antlr.Grammar,class,3.1,308
antlr.Grammar,class,3.1,276
antlr.Grammar,class,3.2,709
antlr.Grammar,class,3.5,622
antlr.Grammar,class,2.7.3,46
antlr.Grammar,class,2.7.6,83
antlr.Grammar,class,2.7.3,52
antlr.Grammar,class,3.5,541
antlr.Grammar,class,3.1.1,202
antlr.Grammar,class,3.1.3,559
antlr.Grammar,class,3.4,716
antlr.Grammar,class,3.5,701
antlr.Grammar,class,2.7.4,57
antlr.Grammar,class,3.2,674
antlr.Grammar,class,2.7.5,74
antlr.Grammar,class,2.7.3,39
antlr.Grammar,class,3.1.1,204
antlr.Grammar,class,3.2,685
antlr.Grammar,class,2.7.5,62
antlr.Grammar,class,3.2,504
antlr.Grammar,class,3.4,575
antlr.Grammar,class,2.7.4,67
antlr.Grammar,class,2.7.2,35
antlr.Grammar,class,3.5,694
